user_id,contract_address,score
sms|6711785e3a0928a2743f807e,0x00000000000000000000000000000000000598,0.003199
sms|67117b233a0928a2749b464f,0x00000000000000000000000000000000000598,0.001143
sms|67117d7e3a0928a274e7af00,0x00000000000000000000000000000000000598,0.002281
sms|67117db63a0928a274eec3a8,0x00000000000000000000000000000000000598,0.001823
sms|671181223a0928a2745ad8a8,0x00000000000000000000000000000000000598,0.005175
sms|6711958b3a0928a274a8666d,0x00000000000000000000000000000000000598,0.002416
sms|6711bdc33a0928a274a1c8c4,0x00000000000000000000000000000000000598,0.001729
sms|6711c7f13a0928a2749850df,0x00000000000000000000000000000000000598,0.002098
sms|671258b83a0928a2740b5f2b,0x00000000000000000000000000000000000598,0.00711
sms|6712691b3a0928a274181b73,0x00000000000000000000000000000000000598,0.000641
sms|671277f03a0928a2741e7873,0x00000000000000000000000000000000000598,0.00304
sms|6712807d3a0928a2744b6ea0,0x00000000000000000000000000000000000598,0.001609
sms|671281273a0928a274623d32,0x00000000000000000000000000000000000598,0.005564
sms|67128b183a0928a274bdfb42,0x00000000000000000000000000000000000598,0.001314
sms|6712a3fc3a0928a27406f44b,0x00000000000000000000000000000000000598,0.000928
sms|6712a7fb3a0928a2748b9520,0x00000000000000000000000000000000000598,0.000621
sms|6712accf3a0928a27429dcad,0x00000000000000000000000000000000000598,0.000669
sms|6712b2363a0928a274d91b8f,0x00000000000000000000000000000000000598,0.003082
sms|6712bd383a0928a27436d2d3,0x00000000000000000000000000000000000598,0.000788
sms|6712be9c3a0928a27462df38,0x00000000000000000000000000000000000598,0.000604
sms|6712c02e3a0928a27495504c,0x00000000000000000000000000000000000598,0.002445
sms|6712da793a0928a2749c3547,0x00000000000000000000000000000000000598,0.006126
sms|6712ef1f3a0928a274aaba9c,0x00000000000000000000000000000000000598,0.004178
sms|6712f1283a0928a274dc2174,0x00000000000000000000000000000000000598,0.000854
sms|6712f84e3a0928a274856ec6,0x00000000000000000000000000000000000598,0.005292
sms|6713103b3a0928a27493d65c,0x00000000000000000000000000000000000598,0.088268
sms|6713438f3a0928a274859e1f,0x00000000000000000000000000000000000598,0.001038
sms|6713f7d43a0928a274d362f6,0x00000000000000000000000000000000000598,0.000926
sms|67140c5d3a0928a274a272dc,0x00000000000000000000000000000000000598,0.002024
sms|671421683a0928a2746e9459,0x00000000000000000000000000000000000598,0.00322
sms|6714590f3a0928a274e05e0b,0x00000000000000000000000000000000000598,0.002055
sms|67146f603a0928a274912e3b,0x00000000000000000000000000000000000598,0.001038
sms|67151abd3a0928a2749f05bc,0x00000000000000000000000000000000000598,0.005622
sms|67151b233a0928a274a8544b,0x00000000000000000000000000000000000598,0.004265
sms|67156d953a0928a274f21fd0,0x00000000000000000000000000000000000598,0.003291
sms|671582263a0928a274b98a0c,0x00000000000000000000000000000000000598,0.000693
sms|6715a1b63a0928a27467eb7c,0x00000000000000000000000000000000000598,0.004436
sms|6715a4cf3a0928a274ab2ee7,0x00000000000000000000000000000000000598,0.00189
sms|6715a7d03a0928a274edb617,0x00000000000000000000000000000000000598,0.006358
sms|6715dca63a0928a27448fcb8,0x00000000000000000000000000000000000598,0.002007
sms|671656123a0928a27452f065,0x00000000000000000000000000000000000598,0.001862
sms|6716735c3a0928a2749a3fdd,0x00000000000000000000000000000000000598,0.002785
sms|67168a913a0928a27416996e,0x00000000000000000000000000000000000598,0.000596
sms|6716990a3a0928a2743a3ca1,0x00000000000000000000000000000000000598,0.002306
sms|67169a283a0928a274641497,0x00000000000000000000000000000000000598,0.004455
sms|67169da93a0928a274e58751,0x00000000000000000000000000000000000598,0.000848
sms|67169fa93a0928a2742e879e,0x00000000000000000000000000000000000598,0.00101
sms|6716c6153a0928a2749dc272,0x00000000000000000000000000000000000598,0.000719
sms|6716ccd03a0928a2748f43c6,0x00000000000000000000000000000000000598,0.011319
sms|6716d06d3a0928a2740e1dcd,0x00000000000000000000000000000000000598,0.002504
sms|6716e0a83a0928a27425ea52,0x00000000000000000000000000000000000598,0.001713
sms|67170b7a3a0928a274009027,0x00000000000000000000000000000000000598,0.006968
sms|671745903a0928a274d8843a,0x00000000000000000000000000000000000598,0.010832
sms|6717b0433a0928a2749c3d3b,0x00000000000000000000000000000000000598,0.00318
sms|6717d4b83a0928a274fa0d9d,0x00000000000000000000000000000000000598,0.009873
sms|6717e1613a0928a274d028d6,0x00000000000000000000000000000000000598,0.003109
sms|671803923a0928a274bfd917,0x00000000000000000000000000000000000598,0.002036
sms|671806443a0928a27422e348,0x00000000000000000000000000000000000598,0.004431
sms|67180d8b3a0928a27426e04a,0x00000000000000000000000000000000000598,0.003085
sms|671819323a0928a274b0008b,0x00000000000000000000000000000000000598,0.002836
sms|6718194d3a0928a274b37039,0x00000000000000000000000000000000000598,0.003156
sms|67182d553a0928a2741e17c8,0x00000000000000000000000000000000000598,0.005496
sms|6718352c3a0928a2740004fc,0x00000000000000000000000000000000000598,0.001884
sms|6718391f3a0928a2746cdd50,0x00000000000000000000000000000000000598,0.000501
sms|67183deb3a0928a274f17a43,0x00000000000000000000000000000000000598,0.001851
sms|67184a8f3a0928a2743fed7a,0x00000000000000000000000000000000000598,0.003049
sms|67190c7e3a0928a274371548,0x00000000000000000000000000000000000598,0.006185
sms|671912223a0928a2740d0406,0x00000000000000000000000000000000000598,0.00104
sms|671916b23a0928a274bad853,0x00000000000000000000000000000000000598,0.001592
sms|6719406f3a0928a274c36812,0x00000000000000000000000000000000000598,0.001539
sms|671959483a0928a27435180e,0x00000000000000000000000000000000000598,0.000752
sms|671970013a0928a27424f4be,0x00000000000000000000000000000000000598,0.002994
sms|671981233a0928a27416fb00,0x00000000000000000000000000000000000598,0.001309
sms|6719aaee3a0928a2746b176a,0x00000000000000000000000000000000000598,0.004356
sms|6719d7843a0928a274899d74,0x00000000000000000000000000000000000598,0.007222
sms|671a35c33a0928a274d06ed8,0x00000000000000000000000000000000000598,0.004874
sms|671a6f203a0928a27466cc7c,0x00000000000000000000000000000000000598,0.009732
sms|671a6f2a3a0928a274688318,0x00000000000000000000000000000000000598,0.003764
sms|671a70063a0928a27489850d,0x00000000000000000000000000000000000598,0.003066
sms|671a7df13a0928a274978f34,0x00000000000000000000000000000000000598,0.010665
sms|671a7e2f3a0928a274a0f13a,0x00000000000000000000000000000000000598,0.006668
sms|671a7f4c3a0928a274caa751,0x00000000000000000000000000000000000598,0.003319
sms|671a843c3a0928a274845982,0x00000000000000000000000000000000000598,0.007465
sms|671a9bbc3a0928a274f02e98,0x00000000000000000000000000000000000598,0.002806
sms|671a9eb53a0928a2745cb94d,0x00000000000000000000000000000000000598,0.000591
sms|671aae9b3a0928a27497e0a8,0x00000000000000000000000000000000000598,0.004953
sms|671ab6c03a0928a274aa491c,0x00000000000000000000000000000000000598,0.007928
sms|671ac35c3a0928a2743bf7bc,0x00000000000000000000000000000000000598,0.001972
sms|671ad5a63a0928a27449a62c,0x00000000000000000000000000000000000598,0.002863
sms|671ad5fc3a0928a27452c5b2,0x00000000000000000000000000000000000598,0.006519
sms|671ae4a93a0928a274db4c8a,0x00000000000000000000000000000000000598,0.001261
sms|671ae4b03a0928a274dc0091,0x00000000000000000000000000000000000598,0.003512
sms|671afbcc3a0928a2742d0446,0x00000000000000000000000000000000000598,0.014422
sms|671b0c8b3a0928a274c261ad,0x00000000000000000000000000000000000598,0.0083
sms|671bc0033a0928a2745520a1,0x00000000000000000000000000000000000598,0.007383
sms|671bc9533a0928a274a075e8,0x00000000000000000000000000000000000598,0.000213
sms|671bd3b13a0928a2740d8149,0x00000000000000000000000000000000000598,0.003828
sms|671be15d3a0928a274e56d50,0x00000000000000000000000000000000000598,0.002192
sms|671bedc83a0928a274869d41,0x00000000000000000000000000000000000598,0.008571
sms|671bfac93a0928a274305694,0x00000000000000000000000000000000000598,0.001413
sms|671c03413a0928a2743f76bd,0x00000000000000000000000000000000000598,0.00587
sms|671c25bf3a0928a2740e6422,0x00000000000000000000000000000000000598,0.000657
sms|671c2cc93a0928a274c163a7,0x00000000000000000000000000000000000598,0.001084
sms|671c7f8f3a0928a2747d5ec5,0x00000000000000000000000000000000000598,0.003629
sms|671c816f3a0928a2749c2c35,0x00000000000000000000000000000000000598,0.000649
sms|671d23833a0928a27441fde3,0x00000000000000000000000000000000000598,0.003899
sms|671d41ec3a0928a2740f4d8e,0x00000000000000000000000000000000000598,0.014217
sms|671d473c3a0928a274877c82,0x00000000000000000000000000000000000598,0.004345
sms|671d56033a0928a274d09bbb,0x00000000000000000000000000000000000598,0.000838
sms|671d5bd93a0928a27452a9b3,0x00000000000000000000000000000000000598,0.012244
sms|671d5d5b3a0928a27473aec7,0x00000000000000000000000000000000000598,0.011638
sms|671d7afc3a0928a274fae96f,0x00000000000000000000000000000000000598,0.001022
sms|671db5f13a0928a27465eb57,0x00000000000000000000000000000000000598,0.002467
sms|671dc4b63a0928a274434377,0x00000000000000000000000000000000000598,0.004245
sms|671e520d3a0928a274fe3238,0x00000000000000000000000000000000000598,0.016758
sms|671e79083a0928a27489802e,0x00000000000000000000000000000000000598,0.018697
sms|671e818b3a0928a274528776,0x00000000000000000000000000000000000598,0.009325
sms|671e87a73a0928a274e2b06e,0x00000000000000000000000000000000000598,0.005423
sms|671ec5f03a0928a27491862b,0x00000000000000000000000000000000000598,0.001862
sms|671ecc4a3a0928a27422dfdd,0x00000000000000000000000000000000000598,0.000301
sms|671ecd783a0928a2743e0ad5,0x00000000000000000000000000000000000598,0.000683
sms|671ee41f3a0928a274498544,0x00000000000000000000000000000000000598,0.029364
sms|671fb0023a0928a274b19ae3,0x00000000000000000000000000000000000598,0.001038
sms|671fca2c3a0928a2749e0159,0x00000000000000000000000000000000000598,0.00053
sms|671fcd3f3a0928a274114e6c,0x00000000000000000000000000000000000598,0.000832
sms|671fda7b3a0928a274065f3a,0x00000000000000000000000000000000000598,0.008483
sms|671fdd4c3a0928a2746f2ce7,0x00000000000000000000000000000000000598,0.001903
sms|671fe54e3a0928a2749c9ae6,0x00000000000000000000000000000000000598,0.00736
sms|672005ce3a0928a27411d632,0x00000000000000000000000000000000000598,0.000669
sms|672008bb3a0928a2746fc235,0x00000000000000000000000000000000000598,0.011397
sms|67201eaa3a0928a274034cc3,0x00000000000000000000000000000000000598,0.000418
sms|67202e463a0928a274b00fef,0x00000000000000000000000000000000000598,0.002542
sms|672035523a0928a2746c6787,0x00000000000000000000000000000000000598,0.006914
sms|672036813a0928a2748c4e03,0x00000000000000000000000000000000000598,0.000567
sms|6720f3dd3a0928a274bf3536,0x00000000000000000000000000000000000598,0.004508
sms|672107b83a0928a274bbca8f,0x00000000000000000000000000000000000598,0.002244
sms|672108de3a0928a274e65f33,0x00000000000000000000000000000000000598,0.005163
sms|67210d163a0928a2748306b2,0x00000000000000000000000000000000000598,0.007414
sms|672116433a0928a274e0218b,0x00000000000000000000000000000000000598,0.047045
sms|67211d623a0928a274e9aa85,0x00000000000000000000000000000000000598,0.002577
sms|672124f03a0928a274081d77,0x00000000000000000000000000000000000598,0.002525
sms|67213f023a0928a274cc28f4,0x00000000000000000000000000000000000598,0.001895
sms|6721ced33a0928a274baac37,0x00000000000000000000000000000000000598,0.007959
sms|6722252d3a0928a274696440,0x00000000000000000000000000000000000598,0.009771
sms|67226f833a0928a274a024ec,0x00000000000000000000000000000000000598,0.003996
sms|672272e53a0928a27419e16e,0x00000000000000000000000000000000000598,0.000864
sms|672276983a0928a2749d4599,0x00000000000000000000000000000000000598,0.00411
sms|6722a7023a0928a274176d3c,0x00000000000000000000000000000000000598,0.000916
sms|6722bc8d3a0928a2749c90ce,0x00000000000000000000000000000000000598,0.033544
sms|6722ccf93a0928a2745a322b,0x00000000000000000000000000000000000598,0.018002
sms|6722fecc3a0928a2740e6d39,0x00000000000000000000000000000000000598,0.006663
sms|6723063d3a0928a274a5f451,0x00000000000000000000000000000000000598,0.002945
sms|6723a1683a0928a274c39684,0x00000000000000000000000000000000000598,0.000353
sms|6723a3a23a0928a27416ca6c,0x00000000000000000000000000000000000598,0.005162
sms|6723bcf33a0928a274d4bd70,0x00000000000000000000000000000000000598,0.002945
sms|6723c2963a0928a274a6657d,0x00000000000000000000000000000000000598,0.005504
sms|6723c76c3a0928a274596b8d,0x00000000000000000000000000000000000598,0.00031
sms|6723e7593a0928a274b9a2e1,0x00000000000000000000000000000000000598,0.004937
sms|6723f61b3a0928a274932bd4,0x00000000000000000000000000000000000598,0.018523
sms|6723f9233a0928a274eff871,0x00000000000000000000000000000000000598,0.001145
sms|672412b63a0928a274bb7c13,0x00000000000000000000000000000000000598,0.001346
sms|6724f43e3a0928a2744b1d51,0x00000000000000000000000000000000000598,0.004273
sms|672500843a0928a274ff75b8,0x00000000000000000000000000000000000598,0.013044
sms|672505673a0928a274a9b63d,0x00000000000000000000000000000000000598,0.001038
sms|672507e83a0928a27400aef7,0x00000000000000000000000000000000000598,0.005881
sms|672508333a0928a2740aeef3,0x00000000000000000000000000000000000598,0.01303
sms|672512d13a0928a274776336,0x00000000000000000000000000000000000598,0.002587
sms|672516463a0928a274ed84a4,0x00000000000000000000000000000000000598,0.003168
sms|6725197b3a0928a2745ed3dd,0x00000000000000000000000000000000000598,0.00784
sms|67251e853a0928a2740ccda4,0x00000000000000000000000000000000000598,0.01105
sms|672553a83a0928a274a38a8f,0x00000000000000000000000000000000000598,0.000842
sms|6725a4dd3a0928a2740dc058,0x00000000000000000000000000000000000598,0.019538
sms|6725ad333a0928a274a642ea,0x00000000000000000000000000000000000598,0.003576
sms|6725ad453a0928a274a781b9,0x00000000000000000000000000000000000598,0.009169
sms|672658703a0928a2744968cb,0x00000000000000000000000000000000000598,0.001198
sms|6726d8983a0928a274b143fe,0x00000000000000000000000000000000000598,0.000607
sms|6727757b3a0928a2748e18b5,0x00000000000000000000000000000000000598,0.049127
sms|6727e5e23a0928a274d61498,0x00000000000000000000000000000000000598,0.014847
sms|672817c43a0928a274645ae7,0x00000000000000000000000000000000000598,0.002506
sms|6728285e3a0928a274eb61ec,0x00000000000000000000000000000000000598,0.002639
sms|672829393a0928a274ff2f00,0x00000000000000000000000000000000000598,0.001514
sms|67285700f8d55643c89c1abb,0x00000000000000000000000000000000000598,0.00185
sms|67293101f8d55643c86c80a5,0x00000000000000000000000000000000000598,0.073429
sms|67294c6bf8d55643c85d5b95,0x00000000000000000000000000000000000598,0.010574
sms|67299295f8d55643c899d8e0,0x00000000000000000000000000000000000598,0.001618
sms|6729a147f8d55643c8024c8b,0x00000000000000000000000000000000000598,0.00159
sms|672a565df8d55643c84a3fa1,0x00000000000000000000000000000000000598,0.016917
sms|672a5bbcf8d55643c8235f59,0x00000000000000000000000000000000000598,0.002982
sms|672a8f61f8d55643c839a9fd,0x00000000000000000000000000000000000598,0.026236
sms|672a94edf8d55643c806ee3c,0x00000000000000000000000000000000000598,0.02351
sms|672a9a80f8d55643c8d2f2e6,0x00000000000000000000000000000000000598,0.009394
sms|672aac44f8d55643c8326b03,0x00000000000000000000000000000000000598,0.016993
sms|672ace11f8d55643c82639e1,0x00000000000000000000000000000000000598,0.003441
sms|672b6c04f8d55643c80037fb,0x00000000000000000000000000000000000598,0.016224
sms|672bb225f8d55643c8d80c86,0x00000000000000000000000000000000000598,0.00329
sms|672bb73ef8d55643c8a46b35,0x00000000000000000000000000000000000598,0.02248
sms|672bc2f4f8d55643c874c120,0x00000000000000000000000000000000000598,0.004142
sms|672bd8a9f8d55643c8c5495c,0x00000000000000000000000000000000000598,0.00255
sms|672be28df8d55643c8316f58,0x00000000000000000000000000000000000598,0.001038
sms|672c3e24f8d55643c813b620,0x00000000000000000000000000000000000598,0.022627
sms|672cc9c1f8d55643c895c089,0x00000000000000000000000000000000000598,0.038912
sms|672cf903f8d55643c82fb2d8,0x00000000000000000000000000000000000598,0.01039
sms|672d0438f8d55643c8ee2cff,0x00000000000000000000000000000000000598,0.014194
sms|672d14abf8d55643c885ae90,0x00000000000000000000000000000000000598,0.009532
sms|672d4571f8d55643c8aa952a,0x00000000000000000000000000000000000598,0.002619
sms|672d4f8ef8d55643c803359c,0x00000000000000000000000000000000000598,0.010847
sms|672d58daf8d55643c831ada2,0x00000000000000000000000000000000000598,0.00058
sms|672d5b26f8d55643c87ac694,0x00000000000000000000000000000000000598,0.005295
sms|672d5e1bf8d55643c8d78dbb,0x00000000000000000000000000000000000598,0.016775
sms|672d67e5f8d55643c80a602c,0x00000000000000000000000000000000000598,0.002842
sms|672d96c9f8d55643c81f6aec,0x00000000000000000000000000000000000598,0.003508
sms|672da785f8d55643c8a8f362,0x00000000000000000000000000000000000598,0.001398
sms|672dec2ef8d55643c877593c,0x00000000000000000000000000000000000598,0.003152
sms|672e2beff8d55643c8b1d4ac,0x00000000000000000000000000000000000598,0.019389
sms|672e3967f8d55643c8e62931,0x00000000000000000000000000000000000598,0.001948
sms|672e4cf3f8d55643c81921e1,0x00000000000000000000000000000000000598,0.000898
sms|672e53a3f8d55643c82a7ab3,0x00000000000000000000000000000000000598,0.006722
sms|672e598ff8d55643c817816c,0x00000000000000000000000000000000000598,0.000645
sms|672e8fb6f8d55643c819dd7d,0x00000000000000000000000000000000000598,0.012737
sms|672e900bf8d55643c8255c1c,0x00000000000000000000000000000000000598,0.005793
sms|672ec8ebf8d55643c8c2d04c,0x00000000000000000000000000000000000598,0.00695
sms|672ecad0f8d55643c8f37fc7,0x00000000000000000000000000000000000598,0.001528
sms|672f7b37f8d55643c8c065d9,0x00000000000000000000000000000000000598,0.015555
sms|672fac05f8d55643c8400804,0x00000000000000000000000000000000000598,0.00253
sms|672fb288f8d55643c8f6c770,0x00000000000000000000000000000000000598,0.002227
sms|6730cf14f8d55643c8db3bef,0x00000000000000000000000000000000000598,0.003454
sms|67311415f8d55643c87e9e8b,0x00000000000000000000000000000000000598,0.001032
sms|673127b8f8d55643c8a14249,0x00000000000000000000000000000000000598,0.005299
sms|67312bf0f8d55643c815aacc,0x00000000000000000000000000000000000598,0.017485
sms|67315ceaf8d55643c84c8bf3,0x00000000000000000000000000000000000598,0.001956
sms|673173b7f8d55643c8a9f546,0x00000000000000000000000000000000000598,0.006952
sms|67318c98f8d55643c80df3d7,0x00000000000000000000000000000000000598,0.003538
sms|673293ccf8d55643c88129fd,0x00000000000000000000000000000000000598,0.000612
sms|6732c50ef8d55643c8531781,0x00000000000000000000000000000000000598,0.000797
sms|67337d7ff8d55643c8ad4784,0x00000000000000000000000000000000000598,0.000537
sms|67338dd0f8d55643c8521bbb,0x00000000000000000000000000000000000598,0.002527
sms|673398d3f8d55643c8163f49,0x00000000000000000000000000000000000598,0.003174
sms|67339ef9f8d55643c81174d5,0x00000000000000000000000000000000000598,0.002562
sms|6733c3bdf8d55643c8acb3de,0x00000000000000000000000000000000000598,0.002867
sms|6733d3e9f8d55643c800b00e,0x00000000000000000000000000000000000598,0.002185
sms|6733da6cf8d55643c8e355f1,0x00000000000000000000000000000000000598,0.044917
sms|6733e898f8d55643c8b285f1,0x00000000000000000000000000000000000598,0.015716
sms|6734fe54f8d55643c849baa2,0x00000000000000000000000000000000000598,0.006133
sms|6735556df8d55643c8b5197f,0x00000000000000000000000000000000000598,0.008472
sms|67356504f8d55643c85ada49,0x00000000000000000000000000000000000598,0.005122
sms|673567b5f8d55643c8a10164,0x00000000000000000000000000000000000598,0.003103
sms|67362111f8d55643c886bf64,0x00000000000000000000000000000000000598,0.00241
sms|673630bdf8d55643c8067ec4,0x00000000000000000000000000000000000598,0.002237
sms|673631f3f8d55643c8376250,0x00000000000000000000000000000000000598,0.012506
sms|6736511af8d55643c8148a5e,0x00000000000000000000000000000000000598,0.005126
sms|67365753f8d55643c804e7e7,0x00000000000000000000000000000000000598,0.002314
sms|6736758ff8d55643c8692c65,0x00000000000000000000000000000000000598,0.00307
sms|67367ccbf8d55643c85dfe59,0x00000000000000000000000000000000000598,0.004171
sms|67368b43f8d55643c8233b6a,0x00000000000000000000000000000000000598,0.000594
sms|6736a592f8d55643c8169179,0x00000000000000000000000000000000000598,0.004179
sms|6736a7eaf8d55643c8555d73,0x00000000000000000000000000000000000598,0.008186
sms|6736c6d3f8d55643c86b9ebf,0x00000000000000000000000000000000000598,0.00421
sms|67379b6ef8d55643c854443c,0x00000000000000000000000000000000000598,0.004799
sms|67379dfdf8d55643c8b08915,0x00000000000000000000000000000000000598,0.007553
sms|6737acd4f8d55643c8ca8bdf,0x00000000000000000000000000000000000598,0.024271
sms|6739378ff8d55643c8b17e56,0x00000000000000000000000000000000000598,0.012683
sms|673a0b16f8d55643c8b09634,0x00000000000000000000000000000000000598,0.001253
sms|673a474ef8d55643c8bda615,0x00000000000000000000000000000000000598,0.022268
sms|673a5f80f8d55643c81fbe4f,0x00000000000000000000000000000000000598,0.002136
sms|673a7dd4f8d55643c8157b9b,0x00000000000000000000000000000000000598,0.000722
sms|673b5b93f8d55643c8514eb7,0x00000000000000000000000000000000000598,0.001188
sms|673b7af3f8d55643c8711ea1,0x00000000000000000000000000000000000598,0.005063
sms|673ba196f8d55643c89f2f18,0x00000000000000000000000000000000000598,0.008967
sms|673ba581f8d55643c839a63f,0x00000000000000000000000000000000000598,0.020225
sms|673c2651f8d55643c88a0649,0x00000000000000000000000000000000000598,0.003129
sms|673cd664f8d55643c8ec5fbf,0x00000000000000000000000000000000000598,0.00241
sms|673cfdc4f8d55643c85b6aeb,0x00000000000000000000000000000000000598,0.00897
sms|673d0287f8d55643c8fcf76a,0x00000000000000000000000000000000000598,0.006054
sms|673d0f9af8d55643c8be4829,0x00000000000000000000000000000000000598,0.00134
sms|673d1aaef8d55643c8357dc5,0x00000000000000000000000000000000000598,0.000673
sms|673d2beaf8d55643c84eb6e7,0x00000000000000000000000000000000000598,0.001784
sms|673d30d5f8d55643c8df7c6f,0x00000000000000000000000000000000000598,0.001342
sms|673e4caff8d55643c83c9080,0x00000000000000000000000000000000000598,0.005254
sms|673e5185f8d55643c8f4dcda,0x00000000000000000000000000000000000598,0.004762
sms|673e7955f8d55643c84eda10,0x00000000000000000000000000000000000598,0.015089
sms|673e8e5ef8d55643c8b6c2cf,0x00000000000000000000000000000000000598,0.017516
sms|673f5804f8d55643c88e99a3,0x00000000000000000000000000000000000598,0.035725
sms|673f6649f8d55643c8956bbd,0x00000000000000000000000000000000000598,0.004181
sms|673f7890f8d55643c820c535,0x00000000000000000000000000000000000598,0.009631
sms|673f7b5ef8d55643c880c84a,0x00000000000000000000000000000000000598,0.001405
sms|673facc2f8d55643c8f745f6,0x00000000000000000000000000000000000598,0.000463
sms|673fb226f8d55643c89d34ac,0x00000000000000000000000000000000000598,0.001047
sms|6740be35f8d55643c80200e9,0x00000000000000000000000000000000000598,0.009611
sms|6740c37cf8d55643c8c72322,0x00000000000000000000000000000000000598,0.096241
sms|67420287f8d55643c8c63149,0x00000000000000000000000000000000000598,0.002079
sms|6743c6b0f8d55643c825e00f,0x00000000000000000000000000000000000598,0.005225
sms|6744c7cef8d55643c85ba06e,0x00000000000000000000000000000000000598,0.013606
sms|6744f0d1f8d55643c87d70c7,0x00000000000000000000000000000000000598,0.002607
sms|67461606f8d55643c8740e8d,0x00000000000000000000000000000000000598,0.003375
sms|67463948f8d55643c8aa2b74,0x00000000000000000000000000000000000598,0.005962
sms|67473df2f8d55643c8b0824b,0x00000000000000000000000000000000000598,0.004148
sms|674886a0f8d55643c86e7e40,0x00000000000000000000000000000000000598,0.002025
sms|6748a5bdf8d55643c80482c8,0x00000000000000000000000000000000000598,0.033109
sms|6748bccdf8d55643c8807f64,0x00000000000000000000000000000000000598,0.001274
sms|67492dabf8d55643c80af111,0x00000000000000000000000000000000000598,0.004288
sms|6749fd2cf8d55643c89f3db7,0x00000000000000000000000000000000000598,0.006025
sms|674a914af8d55643c89a5255,0x00000000000000000000000000000000000598,0.001037
sms|674bb073f8d55643c8f07417,0x00000000000000000000000000000000000598,0.005839
sms|674d42e5f8d55643c8152be1,0x00000000000000000000000000000000000598,0.003183
sms|674df226f8d55643c83fdc0e,0x00000000000000000000000000000000000598,0.000937
sms|674e0502f8d55643c85ef989,0x00000000000000000000000000000000000598,0.007237
sms|674e3dcaf8d55643c8afaba6,0x00000000000000000000000000000000000598,0.001014
sms|674e46ddf8d55643c8ccb8cc,0x00000000000000000000000000000000000598,0.000188
sms|674f28b2f8d55643c8d97eac,0x00000000000000000000000000000000000598,0.001133
sms|674f4849f8d55643c811b8a9,0x00000000000000000000000000000000000598,0.009047
sms|674f69e4f8d55643c88c655d,0x00000000000000000000000000000000000598,0.000606
sms|67506ecef8d55643c89d65b9,0x00000000000000000000000000000000000598,0.001572
sms|6750a0f6f8d55643c88f185c,0x00000000000000000000000000000000000598,0.003349
sms|6750aa44f8d55643c8020bcf,0x00000000000000000000000000000000000598,0.001579
sms|6751c873f8d55643c887478a,0x00000000000000000000000000000000000598,0.004423
sms|6751dbb4f8d55643c8991cfe,0x00000000000000000000000000000000000598,0.017539
sms|6751fbc5f8d55643c8a34de2,0x00000000000000000000000000000000000598,0.002861
sms|67520651f8d55643c83f7543,0x00000000000000000000000000000000000598,0.000358
sms|67520b0ef8d55643c8f97b52,0x00000000000000000000000000000000000598,0.003029
sms|67520e07f8d55643c86bc0c4,0x00000000000000000000000000000000000598,0.000542
sms|67523eedf8d55643c8024b73,0x00000000000000000000000000000000000598,0.004185
sms|67524711f8d55643c8f706a1,0x00000000000000000000000000000000000598,0.000246
sms|67528505f8d55643c845b22b,0x00000000000000000000000000000000000598,0.001038
sms|6753142af8d55643c89c8365,0x00000000000000000000000000000000000598,0.001037
sms|67532ad1f8d55643c8151b12,0x00000000000000000000000000000000000598,0.025188
sms|67533423f8d55643c8828728,0x00000000000000000000000000000000000598,0.000828
sms|6753406cf8d55643c85aa07f,0x00000000000000000000000000000000000598,0.00243
sms|675361f0f8d55643c828f57f,0x00000000000000000000000000000000000598,0.000773
sms|675367c2f8d55643c8f8d292,0x00000000000000000000000000000000000598,0.001694
sms|67537bc0f8d55643c89dd001,0x00000000000000000000000000000000000598,0.000636
sms|67538ca3f8d55643c89927b4,0x00000000000000000000000000000000000598,0.015691
sms|67539798f8d55643c8d041a3,0x00000000000000000000000000000000000598,0.000355
sms|6753a957f8d55643c8a02650,0x00000000000000000000000000000000000598,0.001038
sms|6753b29ff8d55643c8875c4f,0x00000000000000000000000000000000000598,0.001862
sms|6753e4c0f8d55643c8ca8fc1,0x00000000000000000000000000000000000598,0.00053
sms|67548208f8d55643c8848197,0x00000000000000000000000000000000000598,0.028399
sms|6754831bf8d55643c8a1dd6e,0x00000000000000000000000000000000000598,0.012833
sms|67549fb0f8d55643c8b2143f,0x00000000000000000000000000000000000598,0.006295
sms|6754df06f8d55643c8df22c3,0x00000000000000000000000000000000000598,0.008629
sms|6754f73df8d55643c80857e8,0x00000000000000000000000000000000000598,0.001381
sms|67573165321a96e88ea0605a,0x00000000000000000000000000000000000598,0.005221
sms|67573423321a96e88e1d925d,0x00000000000000000000000000000000000598,0.014809
sms|675754ff321a96e88ecd221f,0x00000000000000000000000000000000000598,0.001038
sms|6757b646321a96e88eef3c57,0x00000000000000000000000000000000000598,0.00051
sms|67588c0a321a96e88e029bf5,0x00000000000000000000000000000000000598,0.000173
sms|6759cfc3321a96e88e4e7efa,0x00000000000000000000000000000000000598,0.005106
sms|675ae436321a96e88e786772,0x00000000000000000000000000000000000598,0.000654
sms|675b576f321a96e88e5686e0,0x00000000000000000000000000000000000598,0.011046
sms|675b8508321a96e88e09cc64,0x00000000000000000000000000000000000598,0.00308
sms|675c56f9321a96e88e461c5e,0x00000000000000000000000000000000000598,0.001868
sms|675c78da321a96e88e5c66a8,0x00000000000000000000000000000000000598,0.002952
sms|675c9631321a96e88e7df302,0x00000000000000000000000000000000000598,0.003141
